Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal ;Descripcio_dia_setmana;Dia_setmana;Descripcio_tipus_dia;Any;Mes_ any;Nom_mes;Dia_mes;Descripcio_torn;Hora_dia;Descripcio_causa_vianant;Desc_Tipus_vehicle_implicat;Descripcio_sexe;Edat;Descripcio_tipus_persona;Descripcio_situacio;Descripcio_victimitzacio;Coordenada_UTM_X;Coordenada_UTM_Y;Longitud;Latitud
2018S003711    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;23403;Aribau                                            ;;Dissabte;Ds;Laboral;2018;5;Maig;12;Tarda;20;No és causa del  vianant;Turisme;Home;24;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;430041.86 ;4582164.69;2.162.147;41.386.125
2018S003712    ;2;Eixample;7;la Dreta de l'Eixample;148307;València / Gràcia                                 ;;Dissabte;Ds;Laboral;2018;5;Maig;12;Tarda;20;No és causa del  vianant;Motocicleta;Home;37;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430187.73 ;4582930.63;2.163.803;41.393.036
2018S003713    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;161407;Indústria / Sant Quintí                           ;;Dissabte;Ds;Laboral;2018;5;Maig;12;Tarda;20;No és causa del  vianant;Motocicleta;Home;34;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;431460.81 ;4585127.29;2.178.781;4.141.293
2018S003715    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;62609;Icària / Joan Miró                                ;;Diumenge;Dg;Laboral;2018;5;Maig;13;Nit;3;No és causa del  vianant;Turisme;Dona;26;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;432837.45 ;4582565.19;2.195.536;4.138.997
2018S003715    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;62609;Icària / Joan Miró                                ;;Diumenge;Dg;Laboral;2018;5;Maig;13;Nit;3;No és causa del  vianant;Turisme;Dona;28;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;432837.45 ;4582565.19;2.195.536;4.138.997
2018S003715    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;62609;Icària / Joan Miró                                ;;Diumenge;Dg;Laboral;2018;5;Maig;13;Nit;3;No és causa del  vianant;Turisme;Dona;30;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;432837.45 ;4582565.19;2.195.536;4.138.997
2018S003715    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;62609;Icària / Joan Miró                                ;;Diumenge;Dg;Laboral;2018;5;Maig;13;Nit;3;No és causa del  vianant;Turisme;Dona;34;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;432837.45 ;4582565.19;2.195.536;4.138.997
2018S003716    ;1;Ciutat Vella;1;el Raval;86902;Rambla                                            ;49;Diumenge;Dg;Laboral;2018;5;Maig;13;Nit;5;Transitar a peu per la calçada;Turisme;Dona;23;Vianant;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;431030.06 ;4581471.63;2.174.044;41.379.968
2018S003717    ;3;Sants-Montjuïc;16;la Bordeta;203405;Corts Catalanes                                   ;164;Diumenge;Dg;Laboral;2018;5;Maig;13;Nit;5;No és causa del  vianant;Turisme;Dona;48;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;428042.8  ;4580028.12;2.138.494;41.366.705
2018S003719    ;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;701352;B-20 (Besòs)                                      ;K85       ;Diumenge;Dg;Laboral;2018;5;Maig;13;Matí;10;No és causa del  vianant;Motocicleta;Dona;38;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;427128.56 ;4584966.81;2.126.969;41.411.103
2018S003720    ;2;Eixample;6;la Sagrada Família;268003;Padilla / Rosselló                                ;;Diumenge;Dg;Laboral;2018;5;Maig;13;Matí;12;No és causa del  vianant;Motocicleta;Home;42;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;431180.38 ;4584467.18;2.175.501;41.406.961
2018S003721    ;3;Sants-Montjuïc;11;el Poble-sec;195500;Exposició / Margarit                              ;;Diumenge;Dg;Laboral;2018;5;Maig;13;Matí;13;No és causa del  vianant;Turisme;Dona;20;Vianant;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;430076.58 ;4580527.08;2.162.751;41.371.378
2018S003722    ;2;Eixample;6;la Sagrada Família;73900;Aragó / Padilla                                   ;;Diumenge;Dg;Laboral;2018;5;Maig;13;Matí;13;No és causa del  vianant;Motocicleta;Home;45;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;431553.57 ;4584083.99;2.180.009;41.403.541
2018S003722    ;2;Eixample;6;la Sagrada Família;73900;Aragó / Padilla                                   ;;Diumenge;Dg;Laboral;2018;5;Maig;13;Matí;13;No és causa del  vianant;Motocicleta;Home;48;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;431553.57 ;4584083.99;2.180.009;41.403.541
2018S003723    ;4;Les Corts;20;la Maternitat i Sant Ramon;700811;Albert Bastardas                                  ;16;Diumenge;Dg;Laboral;2018;5;Maig;13;Matí;13;No és causa del  vianant;Turisme;Dona;25;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;425509.07 ;4581363.66;2.108.037;41.378.503
2018S003724    ;7;Horta-Guinardó;43;Horta;259308;Lisboa                                            ;7;Diumenge;Dg;Laboral;2018;5;Maig;13;Tarda;14;No és causa del  vianant;Ciclomotor;Home;17;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429791.47 ;4586974.12;2.158.594;4.142.942
2018S003725    ;1;Ciutat Vella;2;el Barri Gòtic;177101;Laietana                                          ;47;Dissabte;Ds;Laboral;2018;5;Maig;12;Tarda;20;No és causa del  vianant;Autobús;Dona;55;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;431095.78 ;4582234.02;2.174.743;4.138.684
2018S003726    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;700768;Marítim de la Mar Bella                           ;110;Diumenge;Dg;Laboral;2018;5;Maig;13;Tarda;16;No és causa del  vianant;Bicicleta;Home;20;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;434160.08 ;4583438.94;2.211.259;41.397.949
2018S003727    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;223606;Muntaner                                          ;40-42     ;Diumenge;Dg;Laboral;2018;5;Maig;13;Tarda;16;No és causa del  vianant;Motocicleta;Home;27;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429899;4582150.78;216.044;41.385.987
2018S003728    ;7;Horta-Guinardó;37;el Carmel;67103;Carmel                                            ;4;Diumenge;Dg;Laboral;2018;5;Maig;13;Tarda;18;No és causa del  vianant;Motocicleta;Home;59;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429672.87 ;4586715.5 ;2.157.205;4.142.708
2018S003730    ;4;Les Corts;19;les Corts;125006;Corts / Carles III                                ;;Diumenge;Dg;Laboral;2018;5;Maig;13;Tarda;20;No és causa del  vianant;Ciclomotor;Dona;27;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;427191.1  ;4581776.77;2.128.101;41.382.378
2018S003731    ;8;Nou Barris;50;les Roquetes;700450;Dalt (Llobregat)                                  ;E2        ;Diumenge;Dg;Laboral;2018;5;Maig;13;Tarda;20;No és causa del  vianant;Turisme;Dona;21;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;431275.63 ;4588731.92;2.176.155;4.144.538
2018S003731    ;8;Nou Barris;50;les Roquetes;700450;Dalt (Llobregat)                                  ;;Diumenge;Dg;Laboral;2018;5;Maig;13;Tarda;20;No és causa del  vianant;Turisme;Dona;41;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;431275.63 ;4588731.92;2.176.155;4.144.538
2018S003732    ;2;Eixample;5;el Fort Pienc;28305;Corts Catalanes / Lepant                          ;;Diumenge;Dg;Laboral;2018;5;Maig;13;Tarda;20;No és causa del  vianant;Turisme;Dona;57;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;431752.09 ;4583696.66;2.182.427;4.140.007
2018S003733    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;700654;Litoral                                           ;77;Diumenge;Dg;Laboral;2018;5;Maig;13;Tarda;16;No és causa del  vianant;Bicicleta;Home;20;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;434085.88 ;4583651.99;2.210.348;41.399.862
2018S003734    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;187105;Aribau / Laforja                                  ;;Diumenge;Dg;Laboral;2018;5;Maig;13;Tarda;20;No és causa del  vianant;Motocicleta;Dona;27;Conductor;Presentat;Ferit lleu: Rebutja assistència sanitària;428826.37 ;4583462.63;2.147.458;41.397.708
2018S003735    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;701497;Salvador Espriu / Rosa Sensat                     ;;Diumenge;Dg;Laboral;2018;5;Maig;13;Tarda;20;No és causa del  vianant;Motocicleta;Dona;28;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;433057.65 ;4582531.53;2.198.173;41.389.686
2018S003735    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;701497;Salvador Espriu / Rosa Sensat                     ;;Diumenge;Dg;Laboral;2018;5;Maig;13;Tarda;20;No és causa del  vianant;Motocicleta;Dona;28;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;433057.65 ;4582531.53;2.198.173;41.389.686
2018S003736    ;2;Eixample;7;la Dreta de l'Eixample;176801;Roger de Llúria                                   ;27;Diumenge;Dg;Laboral;2018;5;Maig;13;Tarda;21;No és causa del  vianant;Ciclomotor;Dona;24;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430741.3  ;4582786.55;217.044;41.391.786
2018S003736    ;2;Eixample;7;la Dreta de l'Eixample;176801;Roger de Llúria                                   ;;Diumenge;Dg;Laboral;2018;5;Maig;13;Tarda;21;No és causa del  vianant;Ciclomotor;Dona;27;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430741.3  ;4582786.55;217.044;41.391.786
2018S003737    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;349706;Josep Tarradellas / Sarrià                        ;;Diumenge;Dg;Laboral;2018;5;Maig;13;Tarda;19;No és causa del  vianant;Motocicleta;Home;31;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;428499.73 ;4582666.13;2.143.645;41.390.505
2018S003737    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;349706;Josep Tarradellas / Sarrià                        ;;Diumenge;Dg;Laboral;2018;5;Maig;13;Tarda;19;No és causa del  vianant;Turisme;Dona;9;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;428499.73 ;4582666.13;2.143.645;41.390.505
2018S003738    ;2;Eixample;7;la Dreta de l'Eixample;268003;Diagonal / Pau Claris                             ;;Dilluns;Dl;Laboral;2018;5;Maig;14;Nit;0;No és causa del  vianant;Motocicleta;Dona;28;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;429996.53 ;4583374.37;2.161.465;41.397.016
2018S003738    ;2;Eixample;7;la Dreta de l'Eixample;268003;Diagonal / Pau Claris                             ;;Dilluns;Dl;Laboral;2018;5;Maig;14;Nit;0;No és causa del  vianant;Motocicleta;Home;33;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429996.53 ;4583374.37;2.161.465;41.397.016
2018S003739    ;7;Horta-Guinardó;41;la Vall d'Hebron;41201;B-20 (Besòs)                                      ;K110      ;Diumenge;Dg;Laboral;2018;5;Maig;13;Tarda;21;No és causa del  vianant;Motocicleta;Dona;27;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;428543.18 ;4586839.61;2.143.671;41.428.098
2018S003739    ;7;Horta-Guinardó;41;la Vall d'Hebron;41201;B-20 (Besòs)                                      ;;Diumenge;Dg;Laboral;2018;5;Maig;13;Tarda;21;No és causa del  vianant;Motocicleta;Home;31;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;428543.18 ;4586839.61;2.143.671;41.428.098
2018S003740    ;3;Sants-Montjuïc;15;Hostafrancs;169409;Corts Catalanes                                   ;327;Diumenge;Dg;Laboral;2018;5;Maig;13;Nit;22;No és causa del  vianant;Motocicleta;Home;27;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;428674.9  ;4580719.38;2.145.969;41.372.987
2018S003742    ;3;Sants-Montjuïc;11;el Poble-sec;701266;B-10 (Llobregat)                                  ;K138      ;Dilluns;Dl;Laboral;2018;5;Maig;14;Matí;8;No és causa del  vianant;Motocicleta;Home;36;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429949.38 ;4578885.9 ;216.142;41.356.586
2018S003742    ;3;Sants-Montjuïc;11;el Poble-sec;701266;B-10 (Llobregat)                                  ;;Dilluns;Dl;Laboral;2018;5;Maig;14;Matí;8;No és causa del  vianant;Motocicleta;Home;40;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;429949.38 ;4578885.9 ;216.142;41.356.586
2018S003743    ;8;Nou Barris;52;la Prosperitat;89900;Meridiana                                         ;491;Dilluns;Dl;Laboral;2018;5;Maig;14;Matí;8;No és causa del  vianant;Autobús;Home;61;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;432034.67 ;4588234.45;2.185.297;41.440.964
2018S003744    ;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;240208;Gleva                                             ;42-44     ;Dilluns;Dl;Laboral;2018;5;Maig;14;Matí;9;No és causa del  vianant;Turisme;Home;83;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;428585.83 ;4584214.64;2.144.492;4.140.446
2018S003745    ;10;Sant Martí;71;Provençals del Poblenou;144601;Diagonal / Llacuna                                ;;Dilluns;Dl;Laboral;2018;5;Maig;14;Matí;9;No és causa del  vianant;Motocicleta;Home;40;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;432706.68 ;4584237.28;2.193.786;41.405.019
2018S003746    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;118940;Número 6 Zona Franca                              ;82;Dilluns;Dl;Laboral;2018;5;Maig;14;Matí;10;No és causa del  vianant;Furgoneta;Home;23;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;426516.95 ;4575335.01;212.082;41.324.298
2018S003747    ;7;Horta-Guinardó;33;el Baix Guinardó;169704;Guinardó                                          ;46;Dilluns;Dl;Laboral;2018;5;Maig;14;Matí;10;No és causa del  vianant;Motocicleta;Dona;70;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430481.76 ;4585032.29;2.167.078;4.141.199
2018S003748    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;73106;Augusta                                           ;192-200   ;Dilluns;Dl;Laboral;2018;5;Maig;14;Matí;11;No és causa del  vianant;Motocicleta;Home;35;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;428300.63 ;4583528;2.141.162;4.139.825
2018S003749    ;10;Sant Martí;71;Provençals del Poblenou;144601;Diagonal / Poblenou                               ;;Dilluns;Dl;Laboral;2018;5;Maig;14;Matí;12;Desobeir el senyal del semàfor;Tren o tramvia;Home;29;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;432855.24 ;4584265.7 ;219.556;41.405.288
2018S003750    ;2;Eixample;9;la Nova Esquerra de l'Eixample;349706;Comte d'Urgell / València                         ;;Dilluns;Dl;Laboral;2018;5;Maig;14;Matí;11;No és causa del  vianant;Motocicleta;Home;21;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429355.76 ;4582115.68;2.153.947;41.385.623
2018S003751    ;2;Eixample;7;la Dreta de l'Eixample;169409;Corts Catalanes / Girona                          ;;Dilluns;Dl;Laboral;2018;5;Maig;14;Matí;12;No és causa del  vianant;Ciclomotor;Home;55;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430979.95 ;4582939.24;2.173.277;41.393.182
2018S003752    ;4;Les Corts;21;Pedralbes;144601;Dalt (Llobregat)                                  ;K48       ;Dilluns;Dl;Laboral;2018;5;Maig;14;Matí;9;No és causa del  vianant;Motocicleta;Home;36;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;425117.27 ;4581921.42;2.103.283;4.138.349
2018S003752    ;4;Les Corts;21;Pedralbes;144601;Dalt (Llobregat)                                  ;;Dilluns;Dl;Laboral;2018;5;Maig;14;Matí;9;No és causa del  vianant;Motocicleta;Home;56;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;425117.27 ;4581921.42;2.103.283;4.138.349
2018S003753    ;2;Eixample;7;la Dreta de l'Eixample;144601;Diagonal / Nàpols                                 ;;Dilluns;Dl;Laboral;2018;5;Maig;14;Matí;12;No és causa del  vianant;Furgoneta;Home;25;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;430978.26 ;4583706.76;217.317;41.400.095
2018S003754    ;4;Les Corts;19;les Corts;172108;Diagonal / Numància                               ;;Dilluns;Dl;Laboral;2018;5;Maig;14;Tarda;14;No és causa del  vianant;Motocicleta;Home;49;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;427575.97 ;4582577.49;2.132.608;41.389.624
2018S003755    ;5;Sarrià-Sant Gervasi;24;les Tres Torres;288805;General Mitre                                     ;76X       ;Dilluns;Dl;Laboral;2018;5;Maig;14;Tarda;15;No és causa del  vianant;Motocicleta;Home;20;Conductor;Presentat;Ferit greu: hospitalització superior a 24h;427680.4  ;4583578.07;2.133.737;41.398.645
2018S003755    ;5;Sarrià-Sant Gervasi;24;les Tres Torres;288805;General Mitre                                     ;;Dilluns;Dl;Laboral;2018;5;Maig;14;Tarda;15;No és causa del  vianant;Motocicleta;Home;35;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;427680.4  ;4583578.07;2.133.737;41.398.645
2018S003756    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;155109;General Mitre                                     ;53-55     ;Dilluns;Dl;Laboral;2018;5;Maig;14;Matí;13;No és causa del  vianant;Motocicleta;Home;20;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;427673.99 ;4583269.04;2.133.697;41.395.862
2018S003756    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;155109;General Mitre                                     ;;Dilluns;Dl;Laboral;2018;5;Maig;14;Matí;13;No és causa del  vianant;Motocicleta;Home;20;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;427673.99 ;4583269.04;2.133.697;41.395.862
2018S003757    ;2;Eixample;9;la Nova Esquerra de l'Eixample;169409;Diputació / Entença                               ;;Dilluns;Dl;Laboral;2018;5;Maig;14;Tarda;15;No és causa del  vianant;Motocicleta;Dona;29;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;429156.52 ;4581362.4 ;2.151.653;41.378.821
2018S003758    ;5;Sarrià-Sant Gervasi;23;Sarrià;13807;J. V. Foix                                        ;64-66     ;Dilluns;Dl;Laboral;2018;5;Maig;14;Tarda;15;No és causa del  vianant;Bicicleta;Home;36;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;426540.74 ;4583300.33;2.120.139;41.396.041
2018S003759    ;2;Eixample;9;la Nova Esquerra de l'Eixample;169409;Corts Catalanes                                   ;464-466   ;Dilluns;Dl;Laboral;2018;5;Maig;14;Tarda;16;No és causa del  vianant;Motocicleta;Home;59;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429449.08 ;4581403.86;2.155.146;4.137.922
