id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365
21967562,Old World Charm in the Heart of Brooklyn R1,160300400,Tina,Brooklyn,Bay Ridge,40.630140000000004,-74.03126,Private room,79,4,27,2019-06-27,1.44,176
21969058,East Harlem Pied A Terre,16864813,Kim,Manhattan,East Harlem,40.80255,-73.94349,Entire home/apt,300,3,38,2019-06-21,2.42,272
21970487,Newly Renovated Bed-Stuy Brownstone Apartment,158298807,Marcia,Brooklyn,Bedford-Stuyvesant,40.69355,-73.95196999999999,Entire home/apt,90,2,42,2019-06-23,2.18,52
21975709,Designer 2 Bedroom Loft**Greenwich Village**4BEDS*,8837750,Mark,Manhattan,Greenwich Village,40.73539,-73.99547,Entire home/apt,485,5,45,2019-07-07,2.36,203
21976874,Luxury Williamsburg 2-Story Apartment w/ Patio,3052833,Justin,Brooklyn,Williamsburg,40.71622,-73.94462,Entire home/apt,350,2,22,2019-06-12,1.15,132
21977042,Brighton Beach Hideaway 5 min walk from the Beach,160457828,Adam,Brooklyn,Brighton Beach,40.578720000000004,-73.96009000000001,Entire home/apt,99,1,117,2019-07-07,6.07,68
21979890,Beautiful beach house in NYC!,27272337,Peter,Queens,Arverne,40.58793,-73.79268,Entire home/apt,250,4,40,2019-06-24,2.16,183
21981789,Spacious light room in a cool neighborhood,100672521,Angie,Manhattan,Lower East Side,40.7128,-73.99045,Private room,88,1,44,2019-06-28,2.25,73
21981845,A happy home,158178970,Raquel,Staten Island,Randall Manor,40.63108,-74.12512,Private room,27,1,21,2019-06-19,1.14,287
21982333,Casa de Compri Int'l,160322636,Leland,Brooklyn,East New York,40.663790000000006,-73.89126999999999,Private room,50,2,43,2019-07-01,2.19,172
21983547,"Spacious, Bright 1 BR in Prime Midtown West",12128527,Andy,Manhattan,Chelsea,40.75172,-73.99784,Entire home/apt,225,2,38,2019-07-01,2.0,257
21989166,New Brooklyn HotSpot,105758291,Junior,Brooklyn,East Flatbush,40.6467,-73.94841,Entire home/apt,150,4,35,2019-06-25,2.82,105
21993629,Williamsburg Apartment with Private Backyard,1974292,Sara,Brooklyn,Williamsburg,40.71382,-73.94385,Entire home/apt,199,2,19,2019-07-01,1.03,297
21994769,EXPERIENCE NYC The Brooklyn Way Private 2 bedrooms,160601986,Alexander,Brooklyn,Mill Basin,40.61224,-73.91854000000001,Entire home/apt,85,3,25,2019-07-02,1.3,139
21998044,"Cozy, private room near Prospect Park & BK Museum",4102079,Rodrigo,Brooklyn,Prospect Heights,40.67487,-73.96409,Private room,75,1,65,2019-07-05,4.03,313
21999647,Huge Room in East Harlem on Madison Avenue,159655531,Kelvin,Manhattan,East Harlem,40.8009,-73.94333,Private room,60,3,86,2019-07-04,4.48,50
22000255,"Cozy private room, 10 mins away from Central Park!",157728550,Kem,Manhattan,East Harlem,40.80219,-73.94383,Private room,150,1,107,2019-06-25,5.55,365
22000376,2000呎 法拉盛美丽豪华大套房,135530716,Angela,Queens,Flushing,40.764829999999996,-73.79583000000001,Entire home/apt,460,1,49,2019-06-24,2.55,160
22000913,Harlem Jazz (private bath),152263768,John,Manhattan,Harlem,40.82204,-73.94293,Private room,65,1,60,2019-06-22,3.08,101
22001621,Entire Loft Style 1BR Apartment in Greenpoint,103863147,Gabriele,Brooklyn,Greenpoint,40.73388,-73.95536,Entire home/apt,159,3,32,2019-06-18,1.67,56
22009620,"Super Cute, Cozy, & Convenient...",160707142,Jamel,Brooklyn,East Flatbush,40.650459999999995,-73.93633,Entire home/apt,85,2,23,2019-06-30,1.25,149
22017344,Full Floor Penthouse Loft- 3BR 2 Bath Times Square,160373219,Mo,Manhattan,Hell's Kitchen,40.76656,-73.98848000000001,Entire home/apt,487,4,50,2019-06-19,2.61,198
22017362,Sunny Studio in Carroll Gardens!,160660639,Annette,Brooklyn,Carroll Gardens,40.67617,-74.00107,Entire home/apt,49,1,81,2019-07-02,4.27,141
22019218,Relaxing large middle room,131476075,Lakisha,Brooklyn,Bushwick,40.68571,-73.91317,Private room,51,1,19,2019-05-11,1.02,177
22020298,Humongous 10 feet ceiling room,131476075,Lakisha,Brooklyn,Bushwick,40.687509999999996,-73.91194,Private room,60,1,25,2019-05-04,1.35,177
22020843,Smart NYC Access (3),74179880,Silvia,Brooklyn,East New York,40.67471,-73.88905,Private room,33,3,56,2019-06-19,3.19,305
22026647,Duplex cozy Brooklyn,34216298,Koryn,Brooklyn,Williamsburg,40.7113,-73.9573,Entire home/apt,150,1,16,2019-06-29,1.17,334
22026830,Prime Park Slope on 14th Street,160847231,Mike,Brooklyn,South Slope,40.66615,-73.98747,Entire home/apt,131,2,67,2019-06-27,3.94,61
22028894,20 mins to Manhattan. 7mins walk  2 subway.busesA,60291768,Kim,Queens,Elmhurst,40.73867,-73.87144,Entire home/apt,88,4,44,2019-06-04,2.33,39
22031683,"Modern master bedroom, LES, 2mn to train",4027689,Miguel,Manhattan,Lower East Side,40.71465,-73.98914,Private room,120,1,64,2019-07-06,4.1,32
22035333,*Memory foam mattress lovers//Netflix!!,146449899,Fabian,Queens,Flushing,40.7467,-73.83456,Private room,53,1,166,2019-06-30,8.74,151
22037715,Cozy artistic 3 bedroom home 15-20mins from jfk,160940380,Adeola,Queens,St. Albans,40.69863,-73.74941,Entire home/apt,250,3,39,2019-06-17,2.12,347
22044014,Entire Studio Steps from Central Park,105341430,Kseniya,Manhattan,Upper West Side,40.78608,-73.97251999999999,Entire home/apt,100,1,116,2019-07-02,5.99,65
22047750,Clean Room #1 in Brooklyn Home 15 min from JFK,126110540,Janine,Brooklyn,East New York,40.662690000000005,-73.8825,Private room,75,1,54,2019-06-10,2.8,179
22049875,"Bright large studio loft, 100% private, Bushwick",62649248,Benjamin,Brooklyn,Bushwick,40.70429,-73.91688,Entire home/apt,90,2,89,2019-07-01,4.67,38
22050355,Home Sweet Home in Astoria,125011763,Peter,Queens,Astoria,40.76106,-73.9078,Entire home/apt,95,1,64,2019-06-22,3.43,96
22051523,Room 1 at Lower Manhattan 18mins from Timesquare,161057073,Stella,Manhattan,Lower East Side,40.71983,-73.9877,Private room,90,2,52,2019-06-23,2.7,67
22054258,Chambre pour couple où personne seule,161081229,Ibrahim Maiga,Bronx,Morrisania,40.82496,-73.91389000000001,Private room,45,2,54,2019-06-23,2.94,313
22058586,Private & Comfortable Room  close to Manhattan!!,107953084,Ervita,Brooklyn,Prospect-Lefferts Gardens,40.66302,-73.95155,Private room,60,2,73,2019-06-30,3.82,180
22064927,溫馨大套房,161172539,Rui Guang,Queens,College Point,40.7806,-73.84198,Private room,59,1,92,2019-07-04,5.01,79
22067406,Incredible Newly Renovated Two-Bedroom Apartment,93487618,David,Brooklyn,Dyker Heights,40.62643,-74.0072,Entire home/apt,90,2,55,2019-06-22,2.85,285
22067826,Home Away From Home,161184313,Kristina,Brooklyn,Greenpoint,40.72977,-73.9525,Private room,80,5,19,2019-06-15,1.28,95
22075971,Bright and Sunny Room in Williamsburg,20827165,Melissa,Brooklyn,Williamsburg,40.716840000000005,-73.9451,Private room,57,2,27,2019-06-17,2.89,80
22076359,Bohemian 3 bedroom brownstone duplex in Brooklyn,161268152,Maytal And Ken,Brooklyn,Clinton Hill,40.6838,-73.96176,Entire home/apt,399,1,42,2019-06-09,2.25,308
22079387,Boutique Luxury in the Heart of Chelsea,148107543,Mario,Manhattan,Chelsea,40.74494,-73.99762,Entire home/apt,299,2,30,2019-05-25,1.57,274
22081938,East Harlem Room(#2) on Madison Avenue,159655531,Kelvin,Manhattan,East Harlem,40.80147,-73.94451,Private room,60,3,40,2019-07-01,2.11,78
22086968,Rustic Meets Shabby Chic- Georgous 2 Bedroom,161344095,Sheena,Bronx,Van Nest,40.84279,-73.86527,Entire home/apt,100,2,98,2019-06-24,5.1,89
22087812,Cozy Studio with Private Entrance,161352782,Linda,Staten Island,Clifton,40.61603,-74.08666,Entire home/apt,65,1,70,2019-06-28,8.43,300
22088301,Williamsburg 3-Bed Townhouse w/ Garden by L Train,2496299,Dylan,Brooklyn,Williamsburg,40.71159,-73.94514000000001,Entire home/apt,129,5,19,2019-06-29,1.03,295
22099266,Aquamarine Bedroom,119669058,Melissa,Brooklyn,Bedford-Stuyvesant,40.694590000000005,-73.95551,Private room,65,2,22,2019-06-20,1.64,289
22101034,Cool Out/Private large ensuite nearJFK sleeps 4,94713722,Joy,Queens,Springfield Gardens,40.68857,-73.75488,Private room,50,2,23,2019-06-17,1.4,348
22101696,"CLEAN, BRIGHT, and MODERN 3 bedroom  Brooklyn apt.",20951849,Elaine,Brooklyn,Bedford-Stuyvesant,40.692240000000005,-73.93219,Entire home/apt,185,1,90,2019-07-01,4.68,181
22101965,"2 bedrooms and queen sofa bed, Close to Manhattan",161458034,Nancy,Brooklyn,Windsor Terrace,40.65136,-73.97689,Entire home/apt,160,3,37,2019-07-02,1.95,71
22102108,Great apartment in the heart of Manhattan!,20905481,Jamie And John,Manhattan,Hell's Kitchen,40.76028,-73.99014,Entire home/apt,179,1,125,2019-06-26,6.51,201
22103438,Dee's Rest Easy,161468583,Dee,Brooklyn,Flatbush,40.644290000000005,-73.95732,Entire home/apt,22,2,35,2019-04-29,1.83,312
22107023,Chic Luxury Garden Apartment in BedStuy Brooklyn,36082598,Genevieve,Brooklyn,Bedford-Stuyvesant,40.68316,-73.95033000000001,Entire home/apt,150,2,51,2019-06-22,2.65,231
22108306,MACON MEMORIES..** SUMMER SPECIAL***,95485067,Adelle,Brooklyn,Bedford-Stuyvesant,40.68152,-73.94153,Entire home/apt,150,1,43,2019-07-07,2.32,267
22122354,3 Minutes to Central Park ❤︎ of NYC!,161616186,Santiago,Manhattan,Upper West Side,40.78233,-73.98415,Entire home/apt,150,3,20,2019-06-22,1.08,36
22122614,Spacious Family Space - 2 Bedrooms,161617875,Tyge,Manhattan,Washington Heights,40.85244,-73.9405,Entire home/apt,150,2,30,2019-06-16,1.61,109
22123573,Sunny brownstone greenhouse in Bedford Stuyvesant,4967965,Allison,Brooklyn,Bedford-Stuyvesant,40.682629999999996,-73.92264,Entire home/apt,350,3,42,2019-06-23,2.23,275
22125701,Beautiful Bed-stuy Bedroom,11769840,Amber,Brooklyn,Bedford-Stuyvesant,40.68642,-73.92456999999999,Private room,50,2,42,2019-06-11,2.28,53
22126048,Cozy Room #2 in Brooklyn Home 15 Min from JFK,126110540,Janine,Brooklyn,East New York,40.663790000000006,-73.88176999999999,Private room,50,1,43,2019-07-01,2.26,89
22130055,Queens Home short walk to Subway- 2 bedroom 2 bath,59089796,Sara,Queens,Richmond Hill,40.70248,-73.81936999999999,Entire home/apt,125,2,31,2019-06-25,1.65,62
22143436,Chelsea 1 Bedroom Gem!,22967048,Marie,Manhattan,Chelsea,40.75206,-73.99829,Entire home/apt,200,3,43,2019-06-29,2.34,63
22151022,10mins to LGA /20 to the city /5 min to N train,139867352,Oscar,Queens,Ditmars Steinway,40.78021,-73.91015,Private room,39,1,43,2019-06-23,2.28,351
22152376,Newly Renovated Gem | 1 Block to Subway | 2BD/2BA,161770518,Tamer,Brooklyn,East Flatbush,40.647009999999995,-73.94965,Entire home/apt,195,2,65,2019-06-30,3.51,236
22156875,Manhattan Studio in Prewar Building,161814450,Michael,Manhattan,Upper West Side,40.778059999999996,-73.98225,Entire home/apt,195,3,20,2019-05-18,1.27,217
22165957,Sun Drenched 1 Bedroom in Carroll Gardens,160660639,Annette,Brooklyn,Carroll Gardens,40.67666,-74.00055,Entire home/apt,68,1,62,2019-06-23,3.33,179
22166900,Large 2 bedroom Moroccan oasis in the East Village,161915399,Lilia,Manhattan,East Village,40.72245,-73.98337,Entire home/apt,260,1,86,2019-05-24,4.59,259
22167066,Spacious & Private Harlem/Washington Heights Room,126397762,Xavier,Manhattan,Harlem,40.82967,-73.93956999999999,Private room,79,1,63,2018-11-27,3.28,51
22169350,The Lovely Suite,83926842,Silvia,Manhattan,Midtown,40.74649,-73.98684,Entire home/apt,130,4,33,2019-06-16,1.76,354
22169843,Perfect  studio for your NYC trip,161943355,Nata,Manhattan,East Village,40.72388,-73.98411,Entire home/apt,90,5,21,2019-06-14,1.1,83
22173625,Private ground floor apartment in Brooklyn,161976329,Chad Antonio,Brooklyn,East New York,40.6714,-73.87701,Entire home/apt,55,3,58,2019-06-09,3.02,57
22173762,Newly renovated 3 BEDROOM in Astoria woodside NY,123136283,Niki,Queens,Astoria,40.76403,-73.90612,Entire home/apt,280,2,69,2019-06-27,3.68,307
22175297,Incredibly cozy room close to Manhatan,133785513,Alena,Brooklyn,Bedford-Stuyvesant,40.694140000000004,-73.93705,Private room,42,1,92,2019-07-03,4.9,80
22175513,Spacious Bed & Private Bath in Renovated Townhouse,3529175,Caroline & Adriaan,Brooklyn,Crown Heights,40.67096,-73.95260999999999,Private room,85,2,34,2019-06-30,2.12,127
22177219,Private Big Room with Great Access!!!,162005440,Alba,Queens,East Elmhurst,40.76311,-73.89098,Private room,100,2,23,2019-06-08,1.23,95
22178073,Tranquility Stay-cation with private pool,21963202,Journey,Queens,Jamaica Estates,40.7177,-73.78689,Entire home/apt,135,1,115,2019-07-03,6.8,138
22179180,5 ★★★★★ Gorgeous suite only 1 block from subway!,129222253,Andy,Bronx,Williamsbridge,40.8785,-73.86346999999999,Entire home/apt,200,1,90,2019-06-24,4.76,326
22184960,Experience Zen Williamsburg Life,12454759,Brennan,Brooklyn,Williamsburg,40.7091,-73.96032,Private room,99,1,47,2019-06-23,2.47,155
22191500,"Cozy room for one JFK, LGA & subway to Manhattan",162142087,Christian,Queens,Jamaica,40.68739,-73.80555,Private room,50,1,36,2019-06-23,1.96,359
22192407,Heart of Manhattan. Just renovated home!,85854200,Steph,Manhattan,Theater District,40.76109,-73.98261,Entire home/apt,200,4,75,2019-06-20,4.36,59
22192417,Modern 1 Bed in the Heart of Midtown Manhattan,162153544,Kendrick,Manhattan,Murray Hill,40.750479999999996,-73.97776,Entire home/apt,277,3,70,2019-06-30,3.66,75
22194582,East Williamsburg’s Spacious Sun-drenched Apt.,8094921,ChaYa LoVe,Brooklyn,Williamsburg,40.70767,-73.943,Entire home/apt,320,1,78,2019-06-29,4.16,312
22195324,"Private Floor (3 Bedrooms, 6 Beds) E. Williamsburg",4396760,Bulent,Brooklyn,Williamsburg,40.71436,-73.93812,Entire home/apt,189,2,21,2019-06-10,1.14,70
22203227,Entire 3 bedroom apartment in Brooklyn (36),132706680,Christine,Brooklyn,East New York,40.67539,-73.90207,Entire home/apt,120,2,55,2019-06-26,2.89,86
22204167,Your perfect NYC guesthouse getaway prvt entrance,94981926,Steve & Irina,Queens,Rego Park,40.72997,-73.86523000000001,Entire home/apt,135,1,27,2019-06-27,1.46,365
22205284,New place near D line easy to get to Manhattan,5853457,Stanley,Brooklyn,Borough Park,40.64212,-73.9973,Entire home/apt,149,2,27,2019-06-16,1.47,308
22206207,Private room with visit to queens #4,158540605,Sonia,Queens,Glendale,40.69916,-73.8892,Private room,25,1,95,2019-07-05,6.18,258
22209216,Private spacious bedroom 10min from Manhattan!!,79373189,Laureta,Queens,Long Island City,40.759009999999996,-73.93404,Private room,40,1,32,2019-06-23,1.75,123
22209583,Spacious sanctuary + private bath in hip Bedstuy,162291393,Olya,Brooklyn,Bedford-Stuyvesant,40.6834,-73.94209000000001,Private room,98,1,26,2018-11-25,1.4,73
22213389,Cinema Studio on Duplex Apt.,4667705,O. Xavier,Brooklyn,Bushwick,40.69787,-73.92703,Private room,85,1,59,2019-07-05,3.18,333
22214395,Spacious Studio In Queens,162276183,Gary,Queens,Rego Park,40.71663,-73.85823,Entire home/apt,59,1,110,2019-06-24,5.92,147
22217757,3-BR duplex in Bed-Stuy Brownstone,3616251,Michael,Brooklyn,Bedford-Stuyvesant,40.68376,-73.95109000000001,Entire home/apt,66,3,41,2019-06-25,3.3,219
22218658,Bed-Stuy IS FLY!! 1-8 guests,162352916,J C,Brooklyn,Bedford-Stuyvesant,40.69318,-73.95418000000001,Private room,50,1,24,2019-04-25,1.3,354
22224072,Beautiful & Modern in the Heart of East Village,13097902,Bruna,Manhattan,East Village,40.72652,-73.98966,Entire home/apt,250,2,29,2019-06-30,1.58,38
22225555,Sunny Williamsburg Style in Prime Location ❤️,9416996,Keren & Mikey,Brooklyn,Williamsburg,40.71672,-73.95819,Entire home/apt,220,2,95,2019-07-06,5.02,67
22226156,"Manhattan 1BD in 2BD near ESB, UN, NYU w/roof deck",14103679,Hugh,Manhattan,Murray Hill,40.74623,-73.97404,Private room,199,2,75,2019-06-13,4.04,80
22229473,"Duplex in Williamsburg with Terrace, 4 Bed 2 Bath",162432541,Emily & Joseph,Brooklyn,Williamsburg,40.71053,-73.96261,Entire home/apt,300,2,14,2019-06-16,2.27,279
22229755,Entire private lower unit of owner occupied duplex,1036697,Patricia,Brooklyn,Bushwick,40.694359999999996,-73.92260999999999,Entire home/apt,89,3,21,2019-06-03,1.14,30
22230702,(☆☆☆☆☆) New ultra-modern 1 bedroom apartment,129165729,Cindy,Queens,Astoria,40.76234,-73.91991,Entire home/apt,150,1,75,2019-06-30,4.38,317
22231453,•HEART OF WILLIAMSBURG APARTMENT COZY&PRIVATE•,128793815,Atthaphon,Brooklyn,Williamsburg,40.71917,-73.96079,Private room,55,2,68,2019-07-03,3.67,279
22231557,•COZY APARTMENT 5 MINS TO MANHATTAN•,128793815,Atthaphon,Brooklyn,Williamsburg,40.72092,-73.96122,Private room,65,2,31,2019-07-01,1.68,282
22231811,Stylish & Spacious 1BD in Central Harlem!,17430718,Natasha,Manhattan,Harlem,40.81537,-73.94067,Entire home/apt,135,3,21,2019-06-10,1.13,75
22235441,"Safe, Overnight Crash Pad Near JFK, LGA and NYC",72838963,Deborah,Queens,Jamaica,40.68411,-73.79688,Shared room,19,1,26,2019-06-10,1.4,138
22241573,Private Room B In Prime Location,162427870,Anna,Manhattan,Chelsea,40.74729,-73.98957,Private room,115,1,162,2019-06-23,8.68,312
22241696,Private Room C In Prime Location,162427870,Anna,Manhattan,Midtown,40.74535,-73.99023000000001,Private room,105,1,140,2019-06-23,7.39,321
22245492,Ft Greene Studio,106899231,Heather,Brooklyn,Fort Greene,40.693870000000004,-73.97316,Entire home/apt,100,4,53,2019-07-02,3.05,88
22251884,Authentic and Open Tribeca Loft,16897284,Hugh,Manhattan,Tribeca,40.71813,-74.00538,Entire home/apt,325,1,35,2019-06-25,1.84,141
22251910,Williamsburg Penthouse with 3 Private Terraces!,83091890,Andrei,Brooklyn,Williamsburg,40.71815,-73.94189,Entire home/apt,190,2,46,2019-07-01,2.97,239
22258450,Gorgeous Queen Luxury Bedroom near J subway,5680111,Timothy,Brooklyn,Bushwick,40.68608,-73.91534,Private room,72,5,23,2019-05-26,1.21,112
22259132,Elegant 2 Bedroom Cobble Hill apartment,162456824,Marie,Brooklyn,Cobble Hill,40.68675,-73.9995,Entire home/apt,145,1,67,2019-06-20,3.63,146
22262982,Cozy place next to Times Square,21577034,Anda,Manhattan,Hell's Kitchen,40.7638,-73.9944,Private room,65,1,28,2019-05-20,1.51,107
22263267,Cozy apartment in Central Park North,161514654,Hafou,Manhattan,East Harlem,40.79598,-73.94838,Entire home/apt,135,2,56,2019-06-12,3.11,66
22266183,Home away from home in Upper Manhattan,6866356,Andrew,Manhattan,Washington Heights,40.85521,-73.93528,Private room,50,4,21,2019-06-10,1.15,34
22274932,Bushwick Street Art,6924461,Dorota,Queens,Ridgewood,40.71261,-73.91429000000001,Private room,80,2,39,2019-06-30,2.08,68
22280002,Stuyvesant Heights Loft like Apartment.,67373899,Will,Brooklyn,Bedford-Stuyvesant,40.68206,-73.94417,Entire home/apt,100,1,25,2019-06-24,1.35,108
22281854,2 Queen Beds in Private bedroom Safe neighborhood,80601038,Shelley,Queens,Forest Hills,40.72761,-73.84109000000001,Private room,83,1,25,2019-06-15,1.35,361
22281888,The Fountain House,162836752,Omowumi,Brooklyn,East New York,40.670770000000005,-73.87564,Entire home/apt,169,2,23,2019-06-17,1.36,196
22282419,The real New York experience,80824522,Nat,Brooklyn,Bushwick,40.70208,-73.93259,Private room,55,1,19,2019-06-16,1.03,74
22282513,Private Room on Greene,112901574,Nate,Brooklyn,Bedford-Stuyvesant,40.690490000000004,-73.93262,Private room,65,2,23,2019-06-21,1.25,319
22290340,Brooklyn House,58380725,Osei,Brooklyn,Flatbush,40.65099,-73.95596,Entire home/apt,95,2,90,2019-07-04,4.79,73
22290967,(Room 102)法拉盛舒适轻奢套房,75216989,Wenqin,Queens,Flushing,40.76475,-73.83,Private room,79,2,14,2019-06-12,1.71,320
22292865,"BEDSTUY BK - PAD
SHORT/ LONG TERM STAYS
NO EVENTS",132130978,Mrs.,Brooklyn,Bedford-Stuyvesant,40.686440000000005,-73.93966999999999,Entire home/apt,150,1,50,2019-06-30,2.96,335
22294028,Spaced and beautiful - manhattan - close to subway,12531773,Renata,Manhattan,Harlem,40.82258,-73.95368,Private room,80,4,68,2019-07-06,3.65,102
22294649,Cozy bedroom+bath for 2 in historic Park Slope NYC,6997016,Christine,Brooklyn,Park Slope,40.6718,-73.98250999999999,Private room,190,2,57,2019-06-24,3.08,354
22295038,Home away from Home-Close to trains and JFK,58237901,Nicola,Brooklyn,Brownsville,40.661159999999995,-73.90305,Entire home/apt,100,4,29,2019-06-11,1.57,281
22301670,Charming One Bedroom In Cobble Hill,162456824,Marie,Brooklyn,Cobble Hill,40.68696,-73.99955,Entire home/apt,125,1,68,2019-06-23,3.65,142
22303888,"Convenient to the east and west, private basement.",310296,Jaqui And Mark,Brooklyn,Prospect-Lefferts Gardens,40.66255,-73.94676,Entire home/apt,65,1,57,2019-06-29,3.07,53
22303956,LARGE Best Loc & View of NYC! 10 Min to Time Sqr,44682387,Sky,Brooklyn,Greenpoint,40.72857,-73.95688,Private room,195,2,72,2019-07-01,3.93,165
